DETOID	DETID	DETTIME	DUID	FLOORID	PMTID	CABLEPOS	DUUPI	DOMUPI	CLBUPI	PMTUPI	DUSER	DOMSER	CLBSER	PMTSER	DOMID
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	0	0	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4356	34	143	56	4356	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	1	1	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.1947	34	143	56	1947	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	2	2	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.5313	34	143	56	5313	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	3	3	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.5315	34	143	56	5315	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	4	4	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.5324	34	143	56	5324	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	5	5	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4431	34	143	56	4431	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	6	6	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4434	34	143	56	4434	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	7	7	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4435	34	143	56	4435	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	8	8	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.5317	34	143	56	5317	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	9	9	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.5325	34	143	56	5325	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	10	10	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.1940	34	143	56	1940	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	11	11	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.10538	34	143	56	10538	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	12	12	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.2735	34	143	56	2735	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	13	13	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.2736	34	143	56	2736	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	14	14	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.11028	34	143	56	11028	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	15	15	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4454	34	143	56	4454	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	16	16	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.6808	34	143	56	6808	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	17	17	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.2742	34	143	56	2742	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	18	18	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4455	34	143	56	4455	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	19	19	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4464	34	143	56	4464	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	20	20	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.6810	34	143	56	6810	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	21	21	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.11016	34	143	56	11016	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	22	22	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.4461	34	143	56	4461	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	23	23	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.2743	34	143	56	2743	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	24	24	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.6806	34	143	56	6806	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	25	25	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.11021	34	143	56	11021	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	26	26	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.2753	34	143	56	2753	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	27	27	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.6809	34	143	56	6809	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	28	28	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.11030	34	143	56	11030	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	29	29	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.11029	34	143	56	11029	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	16	30	30	3/DU-C:FR/1.34	3.4/CH25C/1.143	3.4.3.2/V2-2-1/2.56	3.4.2.3/HAMA-R12199/2.11023	34	143	56	11023	808966194
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	-1	-1	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	//.	34	144	524		808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	0	0	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3003	34	144	524	3003	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	1	1	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2940	34	144	524	2940	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	2	2	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2932	34	144	524	2932	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	3	3	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2930	34	144	524	2930	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	4	4	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2924	34	144	524	2924	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	5	5	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2921	34	144	524	2921	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	6	6	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3636	34	144	524	3636	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	7	7	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2925	34	144	524	2925	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	8	8	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.14454	34	144	524	14454	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	9	9	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.14450	34	144	524	14450	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	10	10	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.14430	34	144	524	14430	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	11	11	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.14453	34	144	524	14453	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	12	12	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3492	34	144	524	3492	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	13	13	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.5848	34	144	524	5848	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	14	14	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.5841	34	144	524	5841	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	15	15	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.1233	34	144	524	1233	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	16	16	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.5850	34	144	524	5850	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	17	17	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2702	34	144	524	2702	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	18	18	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3497	34	144	524	3497	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	19	19	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3491	34	144	524	3491	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	20	20	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3779	34	144	524	3779	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	21	21	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3499	34	144	524	3499	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	22	22	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3494	34	144	524	3494	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	23	23	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.5842	34	144	524	5842	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	24	24	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3495	34	144	524	3495	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	25	25	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.5849	34	144	524	5849	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	26	26	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3493	34	144	524	3493	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	27	27	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3500	34	144	524	3500	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	28	28	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3780	34	144	524	3780	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	29	29	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.3482	34	144	524	3482	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	17	30	30	3/DU-C:FR/1.34	3.4/CH23C/1.144	3.4.3.2/V2-2-1/2.524	3.4.2.3/HAMA-R12199/2.2705	34	144	524	2705	808956920
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	-1	-1	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	//.	34	145	78		808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	0	0	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3536	34	145	78	3536	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	1	1	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.4771	34	145	78	4771	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	2	2	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.2256	34	145	78	2256	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	3	3	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.4453	34	145	78	4453	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	4	4	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.4457	34	145	78	4457	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	5	5	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.4467	34	145	78	4467	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	6	6	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.2750	34	145	78	2750	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	7	7	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.4465	34	145	78	4465	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	8	8	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.4456	34	145	78	4456	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	9	9	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.11024	34	145	78	11024	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	10	10	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.11022	34	145	78	11022	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	11	11	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.5503	34	145	78	5503	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	12	12	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3752	34	145	78	3752	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	13	13	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.951	34	145	78	951	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	14	14	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.2704	34	145	78	2704	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	15	15	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3487	34	145	78	3487	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	16	16	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3753	34	145	78	3753	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	17	17	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3484	34	145	78	3484	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	18	18	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3751	34	145	78	3751	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	19	19	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.2703	34	145	78	2703	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	20	20	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3483	34	145	78	3483	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	21	21	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3489	34	145	78	3489	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	22	22	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.2936	34	145	78	2936	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	23	23	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3968	34	145	78	3968	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	24	24	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3648	34	145	78	3648	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	25	25	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.1028	34	145	78	1028	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	26	26	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.1022	34	145	78	1022	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	27	27	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3652	34	145	78	3652	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	28	28	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3633	34	145	78	3633	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	29	29	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.3632	34	145	78	3632	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	3	18	30	30	3/DU-C:FR/1.34	3.4/CH21C/1.145	3.4.3.2/V2-2-1/2.78	3.4.2.3/HAMA-R12199/2.2935	34	145	78	2935	808977319
D_ORCA006	49	1/26/2020 5:30:00 PM	9	0	-1	-1	3/DU-A:FR/1.29	3.2.2/A:FR/1.12	3.4.3.2/V2-2-1/2.305	//.	29	12	305		808967761
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	-1	-1	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	//.	29	359	284		808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	0	0	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13068	29	359	284	13068	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	1	1	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13077	29	359	284	13077	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	2	2	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13067	29	359	284	13067	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	3	3	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13073	29	359	284	13073	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	4	4	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13079	29	359	284	13079	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	5	5	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13074	29	359	284	13074	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	6	6	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13072	29	359	284	13072	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	7	7	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.8390	29	359	284	8390	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	8	8	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13066	29	359	284	13066	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	9	9	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13075	29	359	284	13075	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	10	10	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13071	29	359	284	13071	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	11	11	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13070	29	359	284	13070	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	12	12	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13159	29	359	284	13159	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	13	13	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13035	29	359	284	13035	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	14	14	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13162	29	359	284	13162	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	15	15	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.8384	29	359	284	8384	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	16	16	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13157	29	359	284	13157	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	17	17	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.8495	29	359	284	8495	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	18	18	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13033	29	359	284	13033	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	19	19	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.8497	29	359	284	8497	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	20	20	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13034	29	359	284	13034	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	21	21	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.8493	29	359	284	8493	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	22	22	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13161	29	359	284	13161	808435278
D_ORCA006	49	1/26/2020 5:30:00 PM	9	1	23	23	3/DU-A:FR/1.29	3.4/CH56C/1.359	3.4.3.2/V2-2-1/2.284	3.4.2.3/HAMA-R12199/2.13170	29	359	284	13170	808435278
