dx,dy,dz,phi,theta,azimuth,elevation,utm_easting,utm_northing,utm_z,utm_zone,utm_reference_elipsoid,det_latitude,det_longitude,meridian_convergence,year,month,day,hour,min,sec,eq_ra,eq_dec,y2000
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,-0.6965827579653987,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.29820768659392116,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.2929981340870893,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.2877885786464094,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.282579023205729,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,4.277369467765049,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,-1.011025394855217,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,-0.016234950295897166,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.9786284179603086,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.9734188625196287,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.968209307078949,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.962999751638268,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,-1.325395110981998,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,-0.33060466642267716,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,0.6641857781366647,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,1.6589762256298317,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,2.6537666701891514,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2000,1,1,12,0,0,3.6486300355114993,0.008119197220773044,False
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,3.6046610766574965,0.009022741686155022,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,4.599455711972544,0.00824485372931516,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,5.594242815103815,0.007352396815865303,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,0.3058405260515325,0.007158075701360289,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,1.3006253066328408,0.00783896529467798,True
1.0,0.0,0.0,0.0,1.5707963267948966,0.0,1.5707963267948966,587600.0,4016800.0,-3450.0,33,WGS84,0.6334068163682908,0.27881923758281013,0.010073308964178896,2010,1,1,12,0,0,2.2954168399575923,0.008775158667594818,True
